area_sqm,rooms,price_cold,population,oev_score,solar_class,elevation_m,lv95_east,lv95_north,gbauj,ganzwhg,garea
37,2,1000,176,27193.0,3.0,503.8,2538536.75,1152656.125,1962,33,976.0
45,2,2200,300,24473.0,4.0,407.9,2681234.25,1248469.5,2010,14,342.0
184,4,2900,117,1086.0,3.0,556.3,2676567.25,1247251.75,1987,8,360.0
70,3,1700,38,44531.0,3.0,258.6,2612509.75,1267526.375,1920,1,86.0
60,3,1720,38,772.0,4.0,552.9,2678665.5,1244414.75,2016,1,146.0
60,2,2950,48,6281.0,1.0,508.6,2697345.75,1227907.5,1968,8,309.0
90,5,3000,40,246.0,3.0,471.8,2499218.25,1130072.625,2011,4,353.0
111,4,1600,16,1268.0,4.0,433.7,2590895.0,1244143.0,2015,6,276.0
68,2,1090,222,35937.0,1.0,429.4,2681050.75,1246655.875,1991,15,357.0
80,3,2700,171,8758.0,3.0,554.9,2538043.25,1153285.0,2018,24,364.0
69,3,1450,121,4103.0,3.0,278.5,2607513.25,1267155.375,1967,5,169.0
97,4,2290,86,52447.0,4.0,276.7,2611632.75,1266395.5,1944,11,298.0
27,1,1100,85,39293.0,2.0,497.7,2537991.75,1152626.625,1900,6,79.0
90,4,2000,51,844.0,4.0,1289.0,2567249.5,1132585.125,1914,5,210.0
100,3,1700,12,15.0,3.0,778.0,2555414.75,1157561.75,1969,1,167.0
90,4,2280,92,5167.0,2.0,486.9,2665647.25,1212229.25,2019,4,185.0
105,4,3250,70,1962.0,3.0,420.9,2678438.0,1250983.375,1963,3,164.0
93,3,1600,205,2570.0,4.0,746.2,2571371.5,1163988.375,2012,19,353.0
83,3,1661,109,960.0,3.0,375.0,2655667.5,1250466.125,2016,14,523.0
40,2,1100,115,3304.0,3.0,549.1,2597811.5,1199762.875,2012,95,1273.0
54,2,1675,136,3433.0,4.0,561.0,2540050.75,1152631.625,2020,12,265.0
82,3,1200,82,4032.0,4.0,432.9,2609225.0,1227899.5,1991,5,227.0
85,4,2300,156,13400.0,4.0,288.7,2618297.25,1263292.5,1969,13,231.0
42,2,1650,143,47001.0,2.0,497.2,2538253.5,1152601.625,1920,8,218.0
86,4,1600,107,2304.0,4.0,669.0,2746747.5,1255486.0,1918,3,140.0
68,3,1450,119,15299.0,3.0,268.4,2610199.25,1268236.875,1965,14,410.0
62,2,2000,32,22681.0,3.0,441.6,2537168.0,1152205.125,1925,4,97.0
131,4,2700,42,738.0,4.0,335.2,2607279.25,1262032.0,2014,5,357.0
110,6,2990,427,16237.0,2.0,407.3,2499047.75,1118039.0,1919,14,247.0
115,3,2370,87,2092.0,1.0,602.7,2694140.25,1227936.25,1972,10,294.0
60,1,2800,30,27803.0,3.0,410.9,2679718.5,1248139.75,2025,23,383.0
224,1,2590,9,4415.0,3.0,541.6,2614010.75,1211412.0,1924,6,1985.0
145,5,4930,61,10874.0,4.0,434.4,2539985.5,1151439.75,1963,2,125.0
46,2,1779,161,11223.0,2.0,473.5,2666127.5,1209932.75,1964,6,207.0
145,5,3660,56,11118.0,3.0,474.4,2683343.5,1250490.75,1982,18,482.0
69,3,1250,93,8237.0,4.0,759.1,2570799.5,1163470.125,2018,33,686.0
43,1,1050,115,5343.0,2.0,449.7,2697545.75,1260908.75,1957,12,287.0
65,3,1260,50,520.0,2.0,459.4,2560135.0,1183066.75,2019,15,409.0
105,3,2750,201,19647.0,4.0,349.3,2716745.5,1096425.75,2012,31,900.0
79,4,1680,42,618.0,2.0,638.0,2736921.0,1252722.5,1957,8,188.0
80,3,2489,205,14590.0,1.0,553.9,2603209.25,1200552.5,2022,152,1991.0
95,3,2395,194,9680.0,2.0,465.0,2700080.25,1260262.25,1999,10,252.0
89,3,1700,98,1756.0,4.0,413.1,2699229.25,1282346.875,2018,11,339.0
80,4,1850,78,3869.0,5.0,404.9,2533363.5,1154273.375,1972,24,364.0
69,2,2130,54,56511.0,4.0,273.6,2611231.0,1266540.0,2012,46,486.0
80,3,1480,69,8076.0,1.0,398.0,2754548.5,1260702.75,1945,16,450.0
85,3,2920,150,6229.0,4.0,616.7,2687644.25,1245622.5,2022,30,648.0
67,2,2220,70,1962.0,3.0,420.9,2678438.0,1250983.375,1963,3,164.0
128,5,2650,54,1374.0,4.0,388.9,2611386.0,1256494.5,1805,6,339.0
56,2,2990,89,5188.0,4.0,278.9,2610069.75,1266591.875,1913,1,125.0
107,4,2937,110,2968.0,2.0,410.4,2698106.5,1228815.875,2014,7,350.0
38,1,1500,88,5643.0,2.0,430.1,2687912.0,1234759.0,1939,2,158.0
84,3,1300,143,2077.0,4.0,450.7,2561697.25,1185393.375,1965,27,402.0
50,2,1200,43,7459.0,4.0,262.6,2721392.25,1078250.75,1960,4,108.0
60,3,1500,41,1063.0,3.0,437.5,2638846.0,1236390.625,1987,6,213.0
23,1,715,155,3304.0,4.0,467.1,2535266.75,1154545.625,1974,32,295.0
43,1,980,57,5540.0,4.0,369.6,2716220.0,1093665.5,1995,21,551.0
90,4,2280,92,5167.0,2.0,486.9,2665647.25,1212229.25,2019,4,185.0
46,2,2090,189,21838.0,4.0,412.4,2681190.75,1247944.25,1954,25,590.0
87,3,1770,234,47040.0,3.0,281.6,2611840.5,1265540.25,1990,22,473.0
110,5,2700,20,4698.0,2.0,410.4,2749359.75,1264515.25,1981,1,114.0
115,5,2560,55,434.0,5.0,705.5,2538679.75,1159228.5,1992,5,296.0
46,2,1900,496,8758.0,3.0,561.2,2538001.5,1153409.125,2011,21,283.0
87,3,1520,50,1700.0,4.0,644.5,2578267.5,1181294.875,2005,10,264.0
61,2,1210,52,12617.0,4.0,439.3,2597242.5,1226556.75,2017,14,368.0
66,3,1930,110,4243.0,3.0,429.6,2669194.25,1215117.25,2013,7,254.0
107,4,1990,27,495.0,2.0,695.7,2540584.75,1165409.25,1880,9,277.0
67,2,2567,230,33444.0,3.0,417.5,2684432.75,1245853.625,1988,10,205.0
72,2,1750,206,5597.0,4.0,429.5,2687777.25,1251184.75,2009,11,277.0
79,2,1890,125,9134.0,2.0,274.2,2612239.5,1266176.0,1968,11,297.0
77,3,1435,283,5741.0,4.0,275.7,2609114.0,1268233.75,1962,12,195.0
111,4,2600,114,3579.0,4.0,432.5,2688330.75,1250742.0,2007,8,273.0
67,4,1190,102,3177.0,4.0,432.5,2604114.75,1228929.375,1971,11,226.0
103,4,1970,49,176.0,3.0,334.4,2650349.25,1269397.625,1927,1,150.0
49,2,1670,312,16784.0,4.0,275.9,2609951.25,1267812.5,1972,15,286.0
86,3,1320,83,9138.0,3.0,338.8,2623027.5,1258051.5,1990,30,319.0
30,1,740,58,9268.0,3.0,676.5,2747061.5,1255975.25,1966,18,274.0
55,2,2400,303,57030.0,1.0,415.0,2681569.75,1247078.5,1910,7,178.0
92,3,1850,266,30418.0,4.0,279.9,2611571.75,1265901.5,1953,15,251.0
96,3,1843,98,7365.0,3.0,555.7,2614350.5,1211688.75,1899,5,171.0
71,3,2020,545,47725.0,3.0,256.8,2612344.0,1268867.625,2019,317,6659.0
55,2,1490,243,29358.0,3.0,280.5,2611345.75,1265872.875,1958,25,1055.0
75,3,1522,17,5121.0,2.0,283.1,2610263.0,1265166.0,1600,5,237.0
87,3,1610,234,47040.0,3.0,281.6,2611840.5,1265540.25,1990,22,473.0
27,1,800,248,36739.0,1.0,481.1,2536727.75,1153261.375,1900,8,111.0
101,4,2230,89,3161.0,4.0,423.3,2683461.25,1263582.625,2015,19,448.0
98,4,2750,85,3658.0,2.0,420.8,2694601.75,1263136.0,2026,18,729.0
83,3,1500,253,4794.0,4.0,433.0,2538373.25,1181035.5,1969,46,568.0
111,3,1600,27,61.0,2.0,626.0,2545671.5,1177746.125,1820,4,150.0
33,1,820,155,18866.0,3.0,257.0,2613095.75,1269041.75,1972,45,421.0
113,3,3300,90,9013.0,3.0,391.3,2666557.5,1257679.75,2024,18,1360.0
30,1,690,36,126.0,4.0,1211.7,2605444.5,1128894.0,2016,10,233.0
80,4,2980,59,4378.0,4.0,482.0,2666072.5,1204948.125,1959,6,202.0
83,3,3240,51,60696.0,1.0,408.9,2683915.0,1246603.25,1939,15,278.0
56,2,1315,174,5457.0,3.0,452.3,2664023.75,1212714.375,1951,18,368.0
60,2,2170,59,2035.0,2.0,438.0,2685511.25,1238532.875,1955,9,194.0
125,4,1550,10,216.0,5.0,682.8,2720995.0,1250312.625,1900,1,151.0
86,3,2570,175,12196.0,4.0,274.5,2610398.0,1267441.25,1969,21,372.0
111,4,1600,16,1268.0,4.0,433.7,2590895.0,1244143.0,2015,6,276.0
35,2,1198,189,15514.0,3.0,380.4,2499607.25,1115878.875,1973,37,488.0
78,4,1610,79,3104.0,4.0,293.7,2610082.5,1263641.375,1750,1,82.0
32,1,1150,468,28908.0,4.0,452.9,2536461.75,1153109.875,1955,45,720.0
18,1,760,177,44182.0,3.0,493.8,2538442.0,1152488.75,1958,8,97.0
59,2,780,86,1205.0,3.0,409.1,2748991.0,1263614.625,1984,7,219.0
141,5,3500,5,1111.0,1.0,495.2,2525335.0,1153080.0,1976,1,188.0
64,3,1290,102,7196.0,2.0,442.8,2590161.75,1213895.5,1919,9,186.0
41,3,1750,123,14687.0,3.0,441.8,2494493.75,1120627.875,1899,1,74.0
110,4,2190,27,296.0,2.0,371.1,2674475.75,1268300.125,2016,8,346.0
105,4,2440,401,217.0,4.0,432.8,2682745.25,1264578.875,2019,14,258.0
89,3,1790,82,967.0,4.0,430.5,2660886.0,1244376.125,2022,28,955.0
75,3,2100,43,856.0,2.0,508.0,2532781.25,1157892.875,2017,11,348.0
47,2,1200,144,3421.0,3.0,590.9,2535958.75,1157530.125,1965,20,318.0
57,2,2580,7,1895.0,4.0,493.3,2663056.75,1197621.75,1954,1,115.0
92,3,3000,102,9525.0,4.0,456.4,2683823.75,1250883.25,2017,12,316.0
85,3,2190,193,9968.0,2.0,407.5,2678743.75,1248984.875,1996,7,205.0
115,3,3150,41,27489.0,2.0,431.5,2682562.75,1244113.625,1992,2,803.0
83,3,1520,132,4675.0,3.0,277.9,2608224.0,1266704.375,1965,41,354.0
52,2,1125,73,1101.0,4.0,473.8,2608752.75,1220230.25,2014,8,368.0
36,1,1870,147,69089.0,4.0,414.5,2681802.25,1246904.625,1978,15,132.0
151,5,3250,90,1257.0,2.0,490.7,2670204.25,1210742.75,1989,7,224.0
32,2,1000,52,17538.0,2.0,855.3,2541905.0,1156349.25,1963,1,133.0
56,2,1390,42,3045.0,1.0,439.3,2594545.25,1225430.875,2020,21,541.0
86,4,2320,143,5504.0,3.0,275.9,2609188.75,1267643.625,1972,48,413.0
94,4,1678,280,7198.0,4.0,278.8,2624637.0,1266375.625,1975,66,523.0
77,3,1500,104,511.0,3.0,434.5,2538140.75,1183360.375,1850,2,249.0
139,4,3950,5,181.0,1.0,867.1,2750058.25,1244917.625,1918,1,284.0
87,4,2440,224,20108.0,3.0,256.4,2611949.5,1268518.875,1882,4,124.0
108,4,4490,84,2202.0,1.0,423.0,2683327.0,1261975.625,2001,6,271.0
70,2,1340,141,1806.0,3.0,422.5,2636450.75,1244126.875,1979,11,253.0
41,2,1160,159,14466.0,4.0,658.4,2746754.25,1254730.0,1918,11,176.0
57,3,1130,102,3177.0,4.0,433.7,2604121.5,1228987.625,1971,11,231.0
70,3,1700,303,57030.0,1.0,415.0,2681569.75,1247078.5,1910,7,178.0
115,4,3180,153,18206.0,3.0,450.1,2680308.25,1253120.125,2018,12,319.0
109,5,2250,112,4682.0,4.0,548.1,2604009.5,1201004.0,1980,10,230.0
100,4,2895,22,3010.0,3.0,717.7,2540357.75,1155033.375,1961,9,296.0
45,2,890,3,38.0,3.0,1189.4,2707620.0,1173155.5,1948,2,72.0
18,1,980,152,9679.0,4.0,462.0,2535600.75,1154149.875,1961,30,468.0
78,3,2692,128,20569.0,4.0,407.2,2684556.25,1245261.0,1933,11,243.0
151,4,2695,27,1608.0,4.0,539.5,2644039.0,1226292.0,2012,4,287.0
90,4,1890,153,1149.0,4.0,198.2,2704927.0,1113024.5,1969,28,393.0
54,2,3980,109,125345.0,3.0,410.7,2682535.25,1247575.875,1993,9,248.0
170,6,2300,29,376.0,3.0,712.2,2549338.25,1161547.5,2004,2,140.0
87,3,2850,157,6771.0,3.0,420.8,2685115.5,1239177.0,1998,1,78.0
144,5,2000,41,1857.0,2.0,562.9,2604169.5,1197373.75,1952,4,180.0
30,1,1300,56,17538.0,2.0,845.9,2541936.0,1156560.875,2005,1,98.0
47,2,1950,89,12057.0,1.0,411.9,2688060.5,1234915.875,1897,12,196.0
85,3,1390,42,977.0,2.0,478.3,2593864.5,1247176.375,1997,1,121.0
93,4,1850,34,392.0,1.0,439.6,2723895.75,1216691.125,2018,8,258.0
70,2,1710,222,11895.0,3.0,258.0,2610481.0,1268256.625,1974,15,218.0
90,3,2320,46,14578.0,2.0,558.7,2703921.75,1242960.875,1802,7,113.0
53,2,1200,201,4535.0,4.0,302.6,2718337.0,1098093.125,1970,69,602.0
71,3,809,186,5128.0,4.0,411.5,2593049.75,1246099.0,1961,21,270.0
85,3,1930,89,3161.0,4.0,423.3,2683461.25,1263582.625,2015,19,448.0
87,3,1900,64,3372.0,1.0,517.5,2684073.25,1237582.75,1978,12,302.0
49,2,1320,169,12057.0,4.0,273.7,2609401.0,1268357.625,1929,5,74.0
12,1,990,193,9968.0,2.0,407.5,2678743.75,1248984.875,1996,7,205.0
36,1,1350,321,28817.0,3.0,433.1,2684925.25,1246109.0,1972,28,523.0
92,3,1590,37,446.0,3.0,320.3,2639850.75,1265499.25,2007,8,344.0
80,3,1590,89,2982.0,3.0,676.4,2748453.75,1256428.375,1970,9,268.0
20,1,1298,140,26229.0,5.0,501.9,2538073.0,1152723.25,1880,9,238.0
54,3,1100,42,6318.0,5.0,295.3,2721808.75,1078429.25,1950,9,202.0
45,1,1215,115,909.0,4.0,427.4,2681833.0,1259268.25,1970,10,184.0
125,4,3600,40,7268.0,5.0,446.2,2498672.5,1119862.0,1992,12,356.0
74,3,1520,134,6032.0,3.0,260.4,2614283.25,1266786.875,1961,75,379.0
51,2,1470,161,11223.0,2.0,473.5,2666127.5,1209932.75,1964,6,207.0
43,3,880,4,697.0,4.0,476.7,2736301.5,1263014.5,1961,2,61.0
96,3,2550,235,27684.0,4.0,457.8,2680550.0,1252746.0,2011,10,296.0
28,1,990,152,10811.0,4.0,433.0,2535554.25,1152981.125,1967,36,253.0
105,4,1850,137,6847.0,4.0,624.0,2578362.0,1182701.5,2011,22,306.0
46,2,1440,417,14402.0,3.0,256.6,2612058.5,1268127.75,2020,286,1710.0
92,4,1900,37,3712.0,3.0,550.1,2684975.5,1248133.875,1973,20,594.0
149,6,5275,67,2791.0,4.0,381.5,2500445.75,1121165.875,2002,4,195.0
114,4,1922,260,9499.0,3.0,989.2,2553591.5,1216948.125,2019,81,2479.0
57,2,1610,53,3641.0,2.0,302.2,2611394.75,1260349.25,2022,10,316.0
82,3,1950,53,2176.0,3.0,394.3,2630851.75,1257070.0,1993,1,157.0
129,5,2290,131,786.0,1.0,489.2,2751246.25,1212562.25,2006,10,287.0
77,2,1570,37,967.0,2.0,430.0,2660872.75,1244409.25,2022,28,955.0
116,3,2240,45,1658.0,3.0,460.0,2696536.75,1244499.75,2007,5,233.0
35,1,1890,243,9754.0,4.0,420.2,2538694.75,1151448.0,1934,18,246.0
91,3,3420,279,16754.0,3.0,376.3,2499745.5,1116257.0,1992,26,438.0
34,1,960,13,34.0,3.0,1240.3,2570986.0,1126736.0,1993,3,92.0
71,3,1800,56,42.0,4.0,1004.9,2582470.25,1148735.375,1700,3,132.0
55,2,1165,230,5965.0,4.0,280.1,2717777.5,1096458.5,1992,44,571.0
32,1,1350,205,50158.0,2.0,431.4,2536096.25,1153085.75,2024,36,560.0
35,1,1500,53,1133.0,1.0,537.4,2708106.75,1235938.875,1900,3,128.0
59,2,1300,88,1556.0,4.0,434.7,2626340.5,1241066.25,2019,8,314.0
55,2,1290,149,4102.0,4.0,606.8,2537415.0,1154493.125,1956,24,432.0
32,1,1650,193,9968.0,2.0,407.5,2678743.75,1248984.875,1996,7,205.0
97,4,2280,117,1717.0,2.0,430.1,2683619.25,1262174.125,1995,6,227.0
85,3,2245,364,11165.0,4.0,389.6,2554289.0,1146222.75,2012,64,1688.0
132,5,2428,142,1379.0,2.0,541.0,2669808.5,1211849.75,1980,34,572.0
88,4,2280,34,9420.0,3.0,467.0,2682035.0,1240233.125,1969,9,286.0
99,3,3150,132,38168.0,3.0,435.0,2665484.0,1211452.75,2013,7,136.0
88,3,800,6,91.0,4.0,275.3,2708913.5,1093187.125,1966,1,190.0
75,3,1610,277,14606.0,2.0,257.9,2610577.0,1268519.625,1930,7,104.0
43,1,1350,38,721.0,4.0,611.7,2701140.25,1250221.125,1980,11,376.0
109,4,2390,193,9968.0,2.0,407.5,2678743.75,1248984.875,1996,7,205.0
65,2,2000,24,7223.0,3.0,464.9,2676354.0,1259972.375,1995,6,205.0
60,3,1590,40,944.0,3.0,384.5,2693125.5,1272262.125,1963,6,248.0
1,3,900,77,1087.0,4.0,412.5,2594891.25,1245585.625,1979,11,322.0
78,3,1150,91,7562.0,4.0,534.3,2605530.25,1207742.25,1973,6,208.0
89,4,2100,63,2953.0,3.0,501.0,2670166.25,1210443.75,1962,6,193.0
30,1,700,370,20108.0,3.0,255.7,2611786.0,1268320.0,1972,46,487.0
55,3,1200,117,6042.0,4.0,399.6,2635526.25,1244742.875,1943,8,158.0
21,1,770,202,13380.0,4.0,434.0,2539583.5,1181172.875,2016,117,1311.0
152,5,2050,38,980.0,4.0,377.1,2648330.5,1250308.75,2003,7,287.0
92,3,1700,7,114.0,4.0,487.8,2726949.5,1265669.875,1899,1,653.0
215,6,3300,37,69.0,2.0,512.7,2568295.0,1196904.875,1987,1,69.0
80,3,1530,99,4489.0,1.0,404.5,2765143.5,1253546.125,2018,12,414.0
54,2,2000,60,14024.0,4.0,410.1,2680683.75,1248232.5,1973,73,744.0
104,3,1800,27,240.0,4.0,485.6,2660641.75,1234616.75,2012,2,111.0
35,2,1475,299,3035.0,4.0,439.8,2495150.0,1121108.5,1973,20,347.0
66,2,1970,217,1499.0,2.0,462.5,2696515.25,1263820.125,2011,151,13020.0
119,4,2550,294,30622.0,4.0,449.6,2536905.75,1152595.375,2007,32,821.0
130,4,2250,34,1086.0,3.0,533.5,2657644.75,1235371.125,2016,5,334.0
54,2,1290,7,246.0,4.0,963.7,2569872.75,1124526.125,1694,1,60.0
113,4,2540,78,7251.0,4.0,399.3,2709512.0,1268936.875,2010,25,852.0
125,5,3100,118,15784.0,4.0,570.0,2536743.0,1154410.75,1973,67,604.0
40,1,1439,232,3934.0,3.0,537.7,2702736.5,1242430.875,2024,24,377.0
65,2,1940,72,9486.0,2.0,253.4,2612361.5,1267139.75,1871,5,109.0
115,4,3180,330,18206.0,4.0,452.0,2680268.5,1253004.0,2011,20,653.0
43,2,2230,163,26229.0,3.0,500.1,2538014.0,1152688.75,1869,8,162.0
75,2,1450,84,527.0,3.0,413.2,2764921.0,1253796.125,2017,10,474.0
66,3,1500,207,15871.0,2.0,419.9,2678228.25,1249023.125,1961,6,168.0
130,4,1950,46,4143.0,1.0,490.0,2605584.75,1229871.0,2002,6,274.0
67,3,1420,45,2304.0,1.0,713.4,2746689.0,1256052.25,1962,7,175.0
70,3,1400,215,2495.0,2.0,283.7,2615185.25,1264395.0,1953,7,185.0
106,4,1650,47,1167.0,4.0,327.6,2611437.0,1254681.625,2011,10,378.0
111,4,1950,117,12866.0,2.0,677.6,2746190.0,1254180.375,1918,9,183.0
108,4,1980,129,7228.0,2.0,509.1,2694236.25,1253427.0,1970,14,267.0
66,3,2650,129,4573.0,4.0,489.4,2679400.5,1251245.875,2018,13,343.0
82,2,2980,298,27150.0,4.0,280.1,2611567.0,1265794.25,1962,34,320.0
71,2,2490,166,8273.0,3.0,267.7,2612996.0,1266954.625,2018,47,496.0
84,4,1944,18,6796.0,3.0,413.1,2686502.75,1236637.0,1959,8,192.0
60,2,1090,136,5824.0,1.0,451.6,2689804.25,1284523.375,1925,4,100.0
40,2,1000,45,11140.0,4.0,692.8,2746526.5,1255397.875,1918,9,164.0
97,4,2090,86,52447.0,4.0,276.7,2611632.75,1266395.5,1944,11,298.0
75,3,1480,97,2321.0,3.0,276.7,2608247.0,1267129.0,1962,1,86.0
95,5,1650,200,6423.0,4.0,666.0,2744587.0,1253923.25,1918,5,118.0
43,2,1480,388,16533.0,1.0,274.2,2609972.25,1267659.25,1967,13,156.0
120,4,2900,24,11650.0,1.0,416.9,2527113.5,1152060.125,1930,1,82.0
79,3,1590,190,6609.0,4.0,1023.5,2554658.5,1217445.375,2019,26,451.0
72,3,1693,41,5612.0,3.0,287.4,2613019.75,1263830.125,1953,7,186.0
45,3,1370,154,36690.0,4.0,436.9,2533982.75,1154952.0,1966,23,316.0
57,2,1835,74,3456.0,4.0,401.5,2533464.0,1153601.0,2019,72,1460.0
110,4,2000,15,45.0,4.0,870.4,2522439.0,1168708.5,1823,1,224.0
169,4,4665,23,6711.0,4.0,374.3,2508021.25,1137457.0,1930,3,200.0
58,2,1480,156,10320.0,3.0,690.3,2746511.25,1254300.5,1918,12,168.0
90,2,1290,124,2983.0,2.0,472.1,2530713.75,1175009.625,1799,4,63.0
86,4,3360,89,5188.0,4.0,278.9,2610069.75,1266591.875,1913,1,125.0
91,3,1850,59,8508.0,4.0,530.6,2613354.25,1212146.375,1906,3,186.0
151,5,2554,67,9186.0,4.0,688.9,2745396.75,1254300.75,1980,8,312.0
82,3,1600,38,10746.0,2.0,441.1,2677131.5,1253992.125,1984,6,212.0
78,3,2250,30,1800.0,3.0,446.6,2552952.25,1146937.125,1962,3,199.0
88,3,1700,110,2978.0,4.0,415.3,2645841.75,1246751.875,2011,11,330.0
70,2,2100,92,13075.0,3.0,446.2,2685799.0,1255098.875,2025,46,1194.0
72,3,1370,205,2077.0,1.0,450.9,2561732.0,1185383.0,1910,2,157.0
91,3,1400,118,509.0,4.0,646.3,2633233.25,1127639.75,2011,15,507.0
80,3,1530,99,4489.0,1.0,404.5,2765143.5,1253546.125,2018,12,414.0
147,4,3190,54,918.0,2.0,393.1,2688542.0,1280002.75,1780,2,140.0
95,4,1820,38,748.0,3.0,445.7,2736833.75,1275351.375,1988,5,257.0
40,1,1290,69,6463.0,2.0,410.9,2562128.0,1122817.5,2026,2,649.0
97,4,1490,158,3907.0,3.0,681.0,2748569.5,1256442.5,1967,6,229.0
32,1,1650,193,9968.0,2.0,407.5,2678743.75,1248984.875,1996,7,205.0
49,2,2250,103,9842.0,3.0,273.9,2612809.0,1265982.75,2013,98,1217.0
60,2,1000,40,363.0,2.0,250.7,2723110.75,1119993.0,1984,2,136.0
78,3,2050,293,2199.0,4.0,444.6,2533590.0,1155935.875,2020,75,1400.0
92,3,2800,23,8182.0,1.0,464.3,2686009.75,1255735.875,2024,8,830.0
29,1,900,82,1875.0,2.0,688.3,2744336.25,1253043.125,1965,10,310.0
90,3,1680,118,13530.0,1.0,266.1,2626609.5,1267202.25,1938,3,110.0
77,3,1130,94,5994.0,4.0,477.1,2626489.0,1228989.125,1955,8,389.0
138,4,2150,29,363.0,4.0,492.0,2617115.0,1225580.5,2014,6,363.0
118,4,1400,109,1709.0,4.0,223.6,2721459.5,1116483.125,1984,8,234.0
95,4,2630,120,1848.0,3.0,396.0,2532408.25,1151524.125,1972,25,384.0
109,4,1740,78,351.0,4.0,457.3,2739034.25,1267495.375,2010,10,267.0
56,2,1250,48,717.0,3.0,743.6,2583429.75,1231621.0,2018,17,587.0
105,4,3250,75,1962.0,2.0,418.6,2677855.75,1251141.125,1933,6,140.0
88,3,1900,249,25458.0,4.0,378.4,2716094.25,1096450.5,1968,21,223.0
65,2,2000,24,7223.0,3.0,464.9,2676354.0,1259972.375,1995,6,205.0
35,1,1200,153,10892.0,3.0,550.0,2538807.25,1152746.375,1956,21,292.0
186,4,3570,43,2810.0,2.0,461.7,2664681.5,1244090.625,1950,1,135.0
85,3,2196,256,9846.0,4.0,405.3,2532375.25,1155329.375,2021,65,765.0
104,3,2310,105,21350.0,3.0,385.6,2672898.0,1251391.375,2011,23,497.0
106,5,2500,268,42051.0,4.0,410.1,2535718.25,1152618.875,1970,38,414.0
94,3,2410,342,14032.0,1.0,457.9,2699949.5,1262240.625,2018,12,383.0
125,4,3380,36,16904.0,3.0,432.4,2689004.25,1251169.375,1982,10,405.0
97,3,950,82,5436.0,4.0,241.6,2723179.75,1077410.375,1965,27,468.0
191,6,4501,109,9754.0,3.0,443.0,2538223.0,1151740.375,1948,68,1706.0
63,2,1280,195,4005.0,4.0,433.2,2592496.25,1224649.125,2015,31,601.0
48,2,1270,112,1143.0,4.0,406.3,2767383.75,1250887.25,2015,18,645.0
65,2,1600,81,712.0,3.0,737.5,2686268.0,1220946.125,1961,3,110.0
61,3,1530,231,7253.0,3.0,262.2,2610152.5,1269078.75,1955,24,449.0
80,3,2528,66,1691.0,4.0,623.9,2539787.0,1153882.5,1953,3,104.0
14,1,820,22,1961.0,2.0,449.3,2676325.75,1261062.625,1901,1,872.0
73,2,1525,168,4377.0,1.0,409.5,2693750.0,1263394.875,1986,10,238.0
100,3,1450,148,3154.0,2.0,448.4,2533517.75,1173434.0,2014,16,484.0
112,4,1930,31,8989.0,2.0,398.2,2635516.5,1244584.75,2005,14,422.0
125,4,2990,193,9968.0,2.0,407.5,2678743.75,1248984.875,1996,7,205.0
14,1,880,21,2246.0,2.0,345.7,2658172.0,1259867.0,1896,2,344.0
110,3,1545,77,4164.0,4.0,330.7,2623265.5,1258625.75,1988,6,226.0
118,4,2445,20,25629.0,2.0,255.4,2611958.5,1269025.5,2011,72,1569.0
67,2,1470,61,5121.0,3.0,288.5,2610097.5,1265033.5,1950,7,173.0
93,3,1950,53,4863.0,3.0,451.6,2668925.75,1216299.125,2013,7,281.0
109,3,1690,67,342.0,3.0,457.5,2755331.0,1221328.75,2014,10,446.0
93,3,2740,34,1078.0,2.0,293.0,2610055.25,1263586.75,2019,7,393.0
93,3,1690,83,1014.0,4.0,430.1,2637555.75,1239343.125,2014,18,437.0
80,3,2125,145,2977.0,3.0,501.4,2683808.25,1237794.0,1973,17,228.0
67,2,1140,86,143.0,4.0,455.5,2648921.25,1258749.125,2010,7,275.0
96,3,2250,126,6520.0,3.0,401.4,2560538.0,1141295.5,1965,37,601.0
36,1,650,197,2662.0,3.0,515.9,2728643.5,1256397.375,1962,9,393.0
124,4,1600,78,1025.0,4.0,517.2,2720060.5,1264158.5,2013,12,432.0
71,3,1840,545,47725.0,3.0,256.8,2612344.0,1268867.625,2019,317,6659.0
120,4,2860,47,1172.0,1.0,377.9,2645845.5,1250417.375,2023,15,433.0
88,3,2450,96,15782.0,2.0,438.8,2685639.75,1254857.0,1985,14,272.0
93,3,2750,44,1052.0,2.0,393.5,2504265.0,1132422.75,2017,6,225.0
106,4,2400,132,1910.0,4.0,299.5,2609126.0,1262922.875,2014,6,262.0
139,3,2080,74,3913.0,1.0,592.5,2630811.0,1171005.5,2011,8,331.0
85,4,1240,100,1932.0,3.0,531.4,2551139.75,1169137.625,1956,8,186.0
79,3,2175,74,3456.0,4.0,401.5,2533464.25,1153652.625,2019,44,819.0
33,1,740,157,13180.0,1.0,668.5,2747060.25,1255856.125,1918,17,191.0
110,5,1370,44,1040.0,4.0,457.9,2732447.25,1264879.25,1990,7,248.0
98,4,2510,427,2199.0,4.0,445.3,2533694.0,1155965.0,2020,140,324.0
79,3,2190,74,3456.0,4.0,401.6,2533497.25,1153640.25,2019,76,1683.0
98,4,2070,3,2276.0,2.0,419.7,2691759.0,1282099.5,1950,1,76.0
134,5,2690,59,10320.0,4.0,695.0,2746485.75,1254269.75,1918,6,97.0
